Subject,Gender,Education05,Income87,Job05,Income05,Weight05,HeightFeet05,HeightInch05,Imagazine,Inewspaper,Ilibrary,MotherEd,FatherEd,FamilyIncome78,Science,Arith,Word,Parag,Number,Coding,Auto,Math,Mechanic,Elec,AFQT,Esteem81_1,Esteem81_2,Esteem81_3,Esteem81_4,Esteem81_5,Esteem81_6,Esteem81_7,Esteem81_8,Esteem81_9,Esteem81_10,Esteem87_1,Esteem87_2,Esteem87_3,Esteem87_4,Esteem87_5,Esteem87_6,Esteem87_7,Esteem87_8,Esteem87_9,Esteem87_10
3387,female,16,800,500 TO 950: Management Related Occupations,45000,175,5,2,1,1,1,18,20,28000,17,21,33,11,38,59,16,19,13,12,65.907,2,2,3,2,3,2,2,3,2,3,1,1,4,1,4,1,1,4,2,4
3389,male,12,59387,"10 TO 430: Executive, Administrative and Managerial Occupations",60000,235,5,11,0,1,0,12,19,15000,18,30,32,12,32,31,24,19,21,17,72.59,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,3,4,4
3390,male,20,17000,1000 TO 1240: Mathematical and Computer Scientists,80000,230,5,9,1,1,1,17,17,50000,23,30,32,12,48,70,24,23,21,19,80.348,1,1,4,1,4,2,2,4,4,4,1,1,4,1,4,1,1,4,4,4
3391,male,17,8000,5000 TO 5930: Office and Administrative Support Workers,30824,245,6,3,1,1,1,16,18,30000,25,30,35,15,38,63,22,25,23,19,100,1,1,4,1,4,1,2,2,3,4,2,1,3,1,4,2,3,3,3,3
3393,female,17,300,"2000 TO 2060: Counselors, Sociala and Religious Workers",25000,160,5,1,1,1,1,17,16,40000,14,7,26,7,30,35,4,9,2,6,27.639,1,1,4,1,4,1,2,4,4,4,1,1,4,1,4,1,1,4,4,4
3394,male,19,14500,4700 TO 4960: Sales and Related Workers,85000,208,5,9,1,1,1,14,14,35000,17,18,30,14,50,60,13,15,16,13,65.826,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,4
3397,female,12,0,3300 TO 3650: Health Care Technical and Support Occupations,13000,123,5,7,1,1,1,12,12,25000,13,14,22,11,44,71,6,17,7,5,48.483,1,2,4,2,4,2,2,3,3,4,2,2,3,2,3,2,2,3,3,2
3401,male,13,21000,3300 TO 3650: Health Care Technical and Support Occupations,32000,180,5,10,0,1,0,12,12,33000,14,12,27,13,37,51,17,6,21,12,35.316,1,1,4,1,4,1,1,4,4,4,1,2,3,2,3,2,2,3,3,4
3403,male,12,0,6200 TO 6940: Construction Trade and Extraction Workers,120000,210,5,11,1,1,1,8,12,5000,18,16,31,13,33,17,16,9,12,13,52.847,1,1,4,1,4,1,1,4,4,4,1,1,3,1,3,1,1,3,3,3
3405,male,13,8000,5000 TO 5930: Office and Administrative Support Workers,43500,200,6,3,1,1,0,12,12,19000,16,28,31,13,50,53,8,22,17,15,95.206,1,1,4,2,3,1,1,4,3,4,2,2,4,2,4,2,3,3,3,4
3410,male,16,15000,4700 TO 4960: Sales and Related Workers,65000,175,5,8,1,1,1,12,12,40000,17,25,30,13,41,40,20,20,21,16,73.196,2,2,4,2,4,2,2,2,4,4,2,2,3,2,3,2,1,2,4,3
3413,female,12,1500,5000 TO 5930: Office and Administrative Support Workers,36000,240,5,5,0,1,1,12,10,27500,19,29,32,13,44,68,15,22,16,18,73.678,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,4,4,4
3417,male,12,1200,6200 TO 6940: Construction Trade and Extraction Workers,8000,200,5,9,1,0,1,12,12,15000,17,13,26,9,48,56,14,11,12,10,41.461,2,2,3,2,3,2,2,3,3,3,2,1,3,1,3,2,2,3,3,3
3418,female,12,18000,4500 TO 4650: Personal Care and Service Workers,46000,130,5,7,1,1,1,13,12,15000,14,13,20,12,46,62,15,11,11,8,46.63,1,1,4,1,4,1,1,4,4,4,1,2,4,1,3,2,2,3,3,3
3420,male,14,15000,500 TO 950: Management Related Occupations,72000,210,6,1,1,1,1,16,14,40000,19,25,33,12,27,29,16,24,15,15,76.206,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,2,4,4,3
3421,female,13,25000,4700 TO 4960: Sales and Related Workers,105000,130,5,7,1,1,1,16,16,35000,22,17,33,15,27,48,12,13,15,15,77.549,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,4,2,2
3422,female,18,23000,500 TO 950: Management Related Occupations,2000,115,5,3,1,0,1,16,12,35000,22,22,26,13,36,46,15,21,16,15,75.246,2,2,4,2,4,2,2,4,4,4,1,1,4,2,4,2,2,3,2,2
3423,female,16,20000,5000 TO 5930: Office and Administrative Support Workers,27000,145,5,5,1,1,1,13,12,25000,21,27,34,13,49,68,11,23,15,15,89.754,2,2,3,2,3,2,2,3,2,3,1,2,3,1,4,2,2,3,3,3
3424,female,14,16000,5000 TO 5930: Office and Administrative Support Workers,33000,145,5,4,1,1,1,13,12,4000,20,26,34,14,49,65,8,22,18,11,86.745,1,1,4,2,4,2,2,3,3,4,1,1,4,1,4,2,2,2,3,3
3425,male,13,26000,6200 TO 6940: Construction Trade and Extraction Workers,77000,220,6,0,1,1,1,13,12,4000,22,26,31,11,40,49,18,19,20,16,79.069,1,1,4,2,4,2,2,3,3,4,1,1,4,1,4,1,1,4,3,4
3429,female,16,0,5000 TO 5930: Office and Administrative Support Workers,200,130,5,4,1,1,1,16,16,6100,22,30,35,13,45,69,18,21,20,13,84.702,2,2,4,2,4,2,2,4,4,4,2,2,3,2,3,2,2,2,4,3
3431,male,17,32000,"1300 TO 1560: Engineers, Architects, Surveyers, Engineering and Related Technicians",171428,190,5,11,1,1,1,16,16,50000,25,30,35,14,32,52,24,25,24,20,100,2,2,2,2,2,2,2,3,3,2,1,1,4,1,4,1,1,4,3,4
3432,female,13,12136,500 TO 950: Management Related Occupations,24626,190,5,4,1,1,1,14,16,30000,21,29,34,14,45,51,14,23,21,12,92.486,2,2,3,2,3,2,2,3,2,3,1,2,3,2,3,2,2,3,3,2
3433,female,16,-2,2200 TO 2340: Teachers,4000,129,5,2,1,1,1,14,17,60000,16,30,32,12,48,79,14,20,14,15,68.906,1,1,4,1,4,2,2,4,4,4,1,1,4,2,4,2,2,4,2,3
3436,female,8,-2,"7900 TO 8960: Setters, Operators and Tenders",8000,157,5,3,0,0,0,5,2,10000,0,0,0,0,30,0,0,0,0,0,0,1,1,3,2,3,1,1,3,2,4,2,2,3,2,3,2,2,3,3,3
3438,female,7,-2,7700 TO 7750: Production and Operating Workers,14000,180,5,4,0,0,0,8,2,1000,0,0,0,0,29,0,0,0,0,0,0,2,2,3,2,3,2,2,3,3,3,2,2,3,2,2,3,2,2,3,2
3440,male,11,15500,"7000 TO 7620: Installation, Maintenance and Repairs Workers",61000,265,6,2,0,0,0,6,6,4000,8,14,16,6,32,51,10,6,11,11,12.346,2,2,3,1,4,2,3,3,3,4,1,2,4,2,4,1,3,3,4,4
3444,female,12,6000,5000 TO 5930: Office and Administrative Support Workers,19200,225,5,8,1,1,1,10,8,9300,14,8,22,10,43,62,11,12,11,9,25.156,1,1,4,1,4,1,2,4,4,4,1,1,4,1,4,1,1,4,4,4
3452,female,12,12000,"2400 TO 2550: Education, Training and Library Workers",20000,170,5,7,0,1,1,12,12,24000,10,21,21,10,37,23,14,11,12,9,44.827,1,1,4,1,4,1,2,3,4,4,1,1,4,1,4,2,2,3,4,4
3455,male,12,31000,"7000 TO 7620: Installation, Maintenance and Repairs Workers",61200,167,5,10,1,1,1,14,12,25000,18,24,30,12,33,41,22,17,20,15,63.061,2,1,4,2,4,2,2,4,4,4,2,2,4,2,4,2,2,4,4,4
3456,female,12,15000,"10 TO 430: Executive, Administrative and Managerial Occupations",10000,145,5,5,1,1,1,14,12,25000,14,13,26,13,23,27,16,9,6,8,39.194,2,2,4,2,4,2,2,4,4,4,2,2,4,2,4,1,2,4,4,4
3457,female,14,9000,4000 TO 4160: Food Preparation and Serving Related Occupations,26000,125,5,4,1,1,1,14,12,25000,11,12,18,6,33,23,8,6,7,4,14.135,1,1,2,2,3,2,2,2,2,3,1,2,3,1,3,3,2,1,1,2
3458,female,14,5000,"2000 TO 2060: Counselors, Sociala and Religious Workers",28000,120,5,4,1,1,1,14,12,25000,10,11,20,11,29,51,10,6,8,4,25.83,1,1,3,2,3,2,1,3,3,3,1,1,4,1,3,1,1,3,3,3
3463,male,16,5000,"10 TO 430: Executive, Administrative and Managerial Occupations",57000,160,5,6,1,1,1,16,13,24000,10,17,25,14,30,48,11,12,15,13,63.241,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,4,4,4
3464,male,16,28000,4700 TO 4960: Sales and Related Workers,96000,290,6,2,1,1,1,12,16,20000,22,27,34,14,32,37,22,24,23,17,96.279,2,1,4,2,4,1,2,4,4,4,2,2,4,2,4,2,2,3,3,4
3465,female,12,22000,5000 TO 5930: Office and Administrative Support Workers,35000,150,5,9,1,1,1,12,16,20000,15,26,30,13,42,53,13,19,12,11,82.154,2,1,4,1,4,1,1,4,4,4,2,2,3,2,3,2,2,3,3,3
3466,male,16,7200,"1300 TO 1560: Engineers, Architects, Surveyers, Engineering and Related Technicians",60000,235,6,3,1,1,1,12,16,20000,22,20,32,14,34,44,19,19,20,14,88.224,1,1,4,1,3,2,2,3,3,3,1,1,4,1,4,2,2,3,3,4
3467,female,12,16000,5000 TO 5930: Office and Administrative Support Workers,17000,125,5,4,1,1,1,12,12,40000,14,11,34,13,18,37,12,6,9,9,43.428,1,1,3,1,4,1,1,3,3,3,1,1,4,1,3,2,2,3,4,3
3468,male,15,16200,500 TO 950: Management Related Occupations,72000,205,6,0,1,1,1,12,12,60000,20,28,34,15,36,55,22,23,16,18,94.705,1,1,4,2,4,2,2,4,4,4,1,1,4,1,3,2,2,3,4,4
3471,male,12,27500,"10 TO 430: Executive, Administrative and Managerial Occupations",40000,218,6,6,0,1,1,12,12,17000,12,8,22,8,30,36,15,10,13,10,18.838,2,1,4,1,4,2,2,4,4,4,2,2,3,2,3,2,2,3,3,4
3475,female,12,12000,3300 TO 3650: Health Care Technical and Support Occupations,26000,175,5,4,0,1,1,14,12,2000,13,8,17,8,28,62,6,9,7,10,18.263,1,1,3,3,3,2,2,1,2,3,2,2,4,2,4,2,2,3,3,3
3477,female,14,4600,3700 TO 3950: Protective Service Occupations,18520,196,5,7,1,1,1,12,13,17000,18,14,35,12,29,24,15,13,12,9,63.21,1,1,3,2,2,3,3,3,2,2,1,1,3,1,3,2,3,2,2,3
3481,female,14,26500,3000 TO 3260: Health Diagnosing and Treating Practitioners,47000,221,5,9,1,1,1,12,20,15500,17,22,34,11,50,66,12,17,12,12,65.371,1,1,4,1,4,2,2,3,3,3,1,1,4,1,4,1,1,4,3,4
3482,male,13,32000,"7900 TO 8960: Setters, Operators and Tenders",65000,145,5,5,0,1,0,3,1,17000,8,13,20,6,23,28,6,7,13,12,14.447,2,1,3,1,3,1,1,2,2,3,1,1,3,1,3,1,1,4,3,3
3487,female,12,8000,5000 TO 5930: Office and Administrative Support Workers,39000,140,5,7,1,1,1,12,12,28000,12,16,23,9,45,62,10,12,11,3,34.632,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,1,4,4,4
3491,female,12,14500,5000 TO 5930: Office and Administrative Support Workers,13000,125,5,5,1,1,0,11,10,30000,9,14,19,9,36,50,14,8,14,9,21.083,2,2,3,2,3,2,2,3,3,3,2,2,3,2,4,2,2,3,3,4
3493,male,12,22500,"10 TO 430: Executive, Administrative and Managerial Occupations",40000,300,5,11,1,1,1,10,10,15800,22,24,31,12,30,48,24,12,23,19,56.788,1,1,3,2,3,1,2,3,3,3,1,2,3,2,3,2,3,3,3,3
3494,male,13,59387,"7000 TO 7620: Installation, Maintenance and Repairs Workers",87000,230,5,9,0,0,1,12,12,33040,17,23,30,12,32,33,19,12,14,12,51.167,2,2,3,3,3,2,2,2,3,3,2,2,3,2,3,2,2,3,3,2
3495,male,12,15000,9000 TO 9750: Transportation and Material Moving Workers,80000,158,5,6,1,1,1,9,10,16000,18,20,26,11,31,43,21,13,16,17,36.121,2,2,4,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
3496,female,14,16000,5000 TO 5930: Office and Administrative Support Workers,24600,130,5,3,0,1,1,11,5,22000,11,20,31,14,49,71,15,13,11,11,63.829,2,2,4,2,4,2,2,4,4,4,1,2,4,1,4,2,1,2,4,3
3497,male,15,0,"10 TO 430: Executive, Administrative and Managerial Occupations",77000,227,5,10,1,1,0,11,8,26000,22,26,32,13,31,37,17,22,15,15,91.675,2,2,3,2,4,3,3,2,3,3,1,2,4,1,3,2,1,3,4,4
3502,female,12,18780,5000 TO 5930: Office and Administrative Support Workers,41000,130,5,1,0,1,1,6,10,23904,14,19,28,12,38,67,13,10,12,10,43.096,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,4,4,4
3503,male,12,25000,"10 TO 430: Executive, Administrative and Managerial Occupations",88000,180,5,10,1,1,0,12,12,17000,23,26,31,13,48,50,24,12,16,16,56.814,2,2,3,2,3,2,2,3,3,3,1,1,4,1,3,1,1,3,3,3
3505,female,14,27000,1800 TO 1860: Social Scientists and Related Workers,67000,150,5,5,0,1,0,12,12,34000,19,17,32,13,48,75,17,11,11,15,56.313,2,2,3,1,3,1,2,3,3,3,1,1,3,1,3,1,2,3,3,3
3506,female,16,15000,3300 TO 3650: Health Care Technical and Support Occupations,18000,240,5,7,1,1,0,14,12,34000,17,22,34,14,37,45,21,18,18,14,79.063,1,1,4,1,4,2,2,3,2,3,1,1,4,1,4,2,2,4,4,3
3508,female,12,10400,2200 TO 2340: Teachers,18000,130,4,11,1,1,1,12,12,20000,9,7,24,6,37,41,9,10,5,5,21.706,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
3511,female,12,14000,5000 TO 5930: Office and Administrative Support Workers,16000,150,5,7,1,0,1,8,12,20000,14,20,34,13,50,53,11,19,16,10,81.893,2,1,4,2,3,1,2,3,3,4,1,1,4,2,4,2,2,3,3,3
3513,male,12,12000,5000 TO 5930: Office and Administrative Support Workers,27000,200,6,4,0,1,1,9,12,23000,14,10,26,8,38,18,24,7,20,18,18.312,1,2,4,1,4,1,2,3,3,4,1,1,3,1,4,2,1,3,3,3
3514,female,12,14000,5000 TO 5930: Office and Administrative Support Workers,24000,97,5,4,1,1,0,12,11,62000,20,19,33,13,40,63,11,15,9,9,74.184,1,2,4,1,4,2,2,2,2,3,1,1,4,1,3,1,1,3,3,3
3515,male,18,33500,4700 TO 4960: Sales and Related Workers,97000,178,5,8,1,1,1,16,18,3526,24,29,34,15,47,53,23,24,23,20,99.396,1,1,4,2,4,2,2,2,3,3,1,1,4,1,4,2,2,4,4,4
3521,male,14,16000,9000 TO 9750: Transportation and Material Moving Workers,44000,250,6,4,0,1,0,12,12,29800,13,15,25,10,28,45,11,12,11,6,40.802,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,2,2,3,3,3
3522,female,12,12500,"",500,110,4,11,0,1,0,11,12,17000,11,10,16,3,23,11,4,7,3,6,13.607,2,2,2,1,3,2,2,2,2,2,1,2,3,2,3,1,1,3,3,3
3524,female,13,21500,"10 TO 430: Executive, Administrative and Managerial Occupations",52000,125,5,6,1,1,1,11,12,10000,15,10,25,11,27,68,8,6,9,8,27.02,1,1,3,1,4,1,1,4,4,4,2,2,4,2,4,2,2,3,3,4
3527,female,12,13500,5000 TO 5930: Office and Administrative Support Workers,3800,143,5,4,0,1,0,12,10,39000,17,21,29,12,35,51,10,15,8,7,58.406,2,2,3,2,3,2,2,3,3,3,2,2,4,2,3,2,2,3,3,4
3530,male,16,20000,"1300 TO 1560: Engineers, Architects, Surveyers, Engineering and Related Technicians",62000,210,6,1,1,1,0,14,16,34000,22,28,33,15,40,56,19,23,20,17,95.493,1,1,4,1,4,2,2,2,3,4,1,1,4,1,4,2,3,2,3,3
3531,female,13,6000,"2600 TO 2760: Entertainers and Performers, Sports and Related Workers",11000,145,5,4,1,1,1,12,16,50000,21,23,33,13,31,63,19,18,22,16,65.807,2,2,4,2,3,2,2,3,3,3,1,1,4,2,4,2,2,2,2,3
3533,male,14,59387,"10 TO 430: Executive, Administrative and Managerial Occupations",135000,245,6,0,1,1,0,12,12,17178,24,26,31,14,50,69,24,24,23,17,85.393,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,4,4,4
3537,female,12,12000,5000 TO 5930: Office and Administrative Support Workers,26000,140,5,8,1,1,1,12,14,25000,15,12,31,13,22,18,7,12,11,15,38.672,1,1,4,1,4,1,1,4,3,4,1,1,4,1,4,1,1,4,4,4
3538,male,12,24600,9000 TO 9750: Transportation and Material Moving Workers,33900,242,6,4,1,1,1,12,12,23000,21,23,33,12,34,48,19,19,19,13,67.319,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,2,3,3
3540,male,11,11000,5000 TO 5930: Office and Administrative Support Workers,37000,210,5,10,0,1,1,11,16,10000,11,11,29,10,23,31,10,11,8,8,36.551,2,2,3,2,3,2,2,3,3,3,1,1,3,1,4,1,2,3,3,3
3543,female,12,0,4500 TO 4650: Personal Care and Service Workers,18000,279,5,7,0,1,1,11,7,16000,9,15,17,6,30,43,4,10,7,6,29.695,1,1,4,1,4,1,2,4,4,4,1,2,4,1,4,1,2,4,3,4
3544,female,12,0,4200 TO 4250: Cleaning and Building Service Occupations,3200,250,5,5,1,1,1,11,11,20000,5,6,12,8,29,17,0,6,10,6,5.665,2,2,3,2,3,2,2,3,3,3,2,2,3,3,3,3,3,2,2,3
3545,female,14,10600,"2000 TO 2060: Counselors, Sociala and Religious Workers",31000,194,5,6,1,1,1,12,11,20000,14,10,26,11,34,46,9,10,10,12,40.382,1,1,4,1,4,1,2,4,4,4,1,1,4,1,4,1,2,3,4,4
3546,female,15,10940,"10 TO 430: Executive, Administrative and Managerial Occupations",65000,190,5,3,0,1,1,12,11,20000,14,16,26,10,30,41,9,14,11,7,55.054,2,1,4,1,4,2,3,4,4,4,1,1,4,1,4,1,1,4,4,4
3547,female,14,15900,5000 TO 5930: Office and Administrative Support Workers,35000,139,5,2,1,1,1,12,10,21000,8,15,24,11,44,47,8,15,12,9,40.401,1,1,4,1,4,1,1,3,4,4,1,1,4,2,3,2,2,3,3,4
3548,female,14,1400,"10 TO 430: Executive, Administrative and Managerial Occupations",40000,189,5,5,1,1,1,12,10,21000,11,10,17,7,35,22,9,10,12,6,23.819,1,1,4,1,4,1,1,3,4,4,1,1,4,1,4,1,2,3,2,4
3549,female,12,1500,4700 TO 4960: Sales and Related Workers,1500,195,5,0,1,1,1,8,8,17000,11,11,24,11,28,40,7,8,7,11,29.121,2,2,3,1,3,2,2,3,2,2,1,1,4,1,4,1,2,4,1,4
3550,male,12,24090,9000 TO 9750: Transportation and Material Moving Workers,25000,280,5,10,1,1,1,9,9,15300,15,28,25,12,45,44,23,16,17,17,62.616,2,2,3,2,3,2,2,3,3,3,1,1,4,2,4,2,2,3,3,4
3551,female,16,5283,"10 TO 430: Executive, Administrative and Managerial Occupations",65000,190,5,2,1,1,1,10,9,15000,20,27,34,14,48,70,10,23,14,12,95.741,2,2,4,2,4,2,2,4,4,4,2,1,3,2,4,2,2,3,2,3
3553,male,12,14000,6200 TO 6940: Construction Trade and Extraction Workers,55000,159,5,10,0,1,0,11,9,12000,17,29,24,14,45,57,20,20,22,11,78.494,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,2,3,3,4
3554,female,10,7500,"7900 TO 8960: Setters, Operators and Tenders",38000,123,5,1,0,1,1,11,9,12000,9,24,14,13,50,37,12,20,13,10,65.232,1,2,4,2,4,1,2,3,3,3,2,2,4,1,3,1,2,3,3,3
3558,female,17,12000,500 TO 950: Management Related Occupations,96000,140,5,6,0,1,1,14,12,18600,14,21,24,14,49,69,10,18,10,8,72.743,1,1,4,1,4,2,1,3,3,3,1,1,4,1,4,2,2,2,2,3
3559,male,12,14500,6200 TO 6940: Construction Trade and Extraction Workers,60000,200,5,7,1,1,1,9,13,11200,24,26,35,13,49,38,21,18,20,18,83.662,2,2,3,2,3,2,2,3,3,4,2,2,3,2,3,2,2,3,3,3
3561,male,12,5000,"7900 TO 8960: Setters, Operators and Tenders",42000,230,5,9,1,1,0,12,10,14000,10,9,11,0,11,19,11,7,7,4,4.231,2,2,3,2,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3
3562,male,12,11000,4000 TO 4160: Food Preparation and Serving Related Occupations,5000,270,6,2,0,1,0,10,8,22000,14,12,15,8,34,44,11,9,10,8,16.231,2,2,3,2,3,2,2,3,3,3,2,2,3,3,3,2,2,2,3,3
3563,male,12,24600,"7900 TO 8960: Setters, Operators and Tenders",34000,198,5,9,0,1,1,10,8,22000,14,23,9,5,30,40,12,9,13,7,25.734,2,2,3,2,3,2,2,3,2,3,2,2,3,1,3,2,2,3,3,3
3565,female,12,15400,5000 TO 5930: Office and Administrative Support Workers,36000,150,5,2,1,1,1,12,8,13500,20,25,31,14,50,70,9,23,17,14,84.823,2,2,3,2,3,2,2,3,2,3,2,2,4,2,3,2,2,3,2,3
3567,male,14,24000,4700 TO 4960: Sales and Related Workers,2760,200,5,9,1,1,0,12,12,21684,17,28,26,13,41,62,23,19,20,15,62.489,2,2,3,2,3,2,2,3,4,4,2,2,4,2,4,2,2,3,3,3
3569,male,12,23000,"7900 TO 8960: Setters, Operators and Tenders",42000,230,6,1,1,1,0,12,12,21684,13,7,22,10,29,60,17,3,19,8,19.175,1,1,3,2,3,2,2,2,3,3,2,2,3,2,3,2,2,2,3,3
3570,male,9,8000,5000 TO 5930: Office and Administrative Support Workers,56000,230,6,0,0,1,0,9,9,22556,12,9,13,4,35,38,12,4,12,6,4.347,2,2,3,2,3,2,2,3,3,3,1,1,4,2,3,2,2,3,4,3
3572,female,10,23000,9000 TO 9750: Transportation and Material Moving Workers,14000,175,5,8,1,0,0,9,10,22556,7,8,15,11,31,41,8,5,7,12,18.677,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
3574,female,12,18000,"1900 TO 1960: Life, Physical and Social Science Technicians",47000,225,5,9,1,1,1,11,8,24000,20,29,35,14,49,80,14,25,22,14,98.092,1,1,4,2,4,2,2,4,4,4,1,1,4,1,4,2,2,3,3,4
3575,male,12,28000,4700 TO 4960: Sales and Related Workers,56000,160,5,11,0,1,0,12,12,30000,18,19,28,8,46,71,23,9,21,16,28.797,2,1,3,2,4,1,2,3,3,3,2,1,4,2,4,1,1,3,4,4
3579,male,12,2000,9000 TO 9750: Transportation and Material Moving Workers,45000,205,5,9,1,1,0,8,8,32500,15,23,28,12,43,59,19,12,23,15,42.908,1,2,3,2,3,2,2,3,2,3,1,1,3,2,3,2,2,3,3,3
3580,male,12,10000,5000 TO 5930: Office and Administrative Support Workers,36000,250,5,11,1,1,0,12,13,18000,18,22,31,15,44,58,23,16,23,15,75.229,1,1,4,1,1,2,2,4,4,4,2,2,4,2,4,2,2,4,4,4
3581,male,16,36000,"10 TO 430: Executive, Administrative and Managerial Occupations",129000,210,6,3,1,1,1,12,12,2000,21,17,33,13,45,56,23,13,23,18,55.513,1,1,4,2,4,1,2,3,4,4,1,1,4,1,4,2,2,4,4,4
3582,male,18,24000,"10 TO 430: Executive, Administrative and Managerial Occupations",150000,190,5,10,1,1,1,12,14,36000,24,24,32,13,50,74,17,21,15,14,77.911,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,3,4,4
3583,male,19,26000,"10 TO 430: Executive, Administrative and Managerial Occupations",100000,150,5,7,1,1,1,12,14,36000,25,30,34,15,45,74,17,25,16,9,99.022,2,2,3,2,3,2,2,3,3,3,2,2,4,2,4,2,2,3,3,4
3584,female,12,300,4700 TO 4960: Sales and Related Workers,16000,82,4,11,1,1,1,12,12,19000,14,11,23,10,31,66,8,5,12,11,18.188,1,1,3,1,4,2,2,3,2,3,2,1,4,2,3,1,1,3,3,3
3585,male,16,31000,"10 TO 430: Executive, Administrative and Managerial Occupations",159168,160,5,10,1,1,1,12,12,19000,22,30,33,14,49,70,15,25,15,16,94.65,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
3587,male,14,22000,"7000 TO 7620: Installation, Maintenance and Repairs Workers",43000,195,6,2,1,1,1,12,16,12361,24,22,34,14,45,60,23,19,22,16,76.091,1,1,4,1,4,1,1,4,4,4,1,2,4,2,3,2,2,2,4,4
3588,male,18,1500,"1300 TO 1560: Engineers, Architects, Surveyers, Engineering and Related Technicians",60000,195,5,11,1,0,1,12,16,12361,24,7,34,13,40,51,17,24,23,16,71.155,2,2,3,2,3,2,2,3,3,3,2,1,4,1,3,2,2,3,3,3
3589,male,12,26286,1000 TO 1240: Mathematical and Computer Scientists,50987,204,6,0,1,1,1,12,12,31700,17,24,28,11,45,62,22,14,17,16,51.56,1,1,4,1,4,1,1,4,4,4,2,2,3,2,3,2,2,3,3,3
3591,male,12,29087,5000 TO 5930: Office and Administrative Support Workers,4471,195,5,11,1,1,0,12,12,21000,16,26,28,14,43,45,22,17,22,13,77.562,1,2,4,3,4,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
3592,male,12,9500,"7900 TO 8960: Setters, Operators and Tenders",56000,172,5,10,1,1,0,12,12,21000,24,24,23,12,41,60,22,18,22,17,61.802,1,1,4,1,4,1,2,2,3,4,1,1,4,1,4,1,1,3,3,4
3597,female,14,2500,4000 TO 4160: Food Preparation and Serving Related Occupations,7000,143,5,6,1,1,1,11,12,27000,16,18,33,11,40,50,14,19,14,10,54.584,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
3600,male,12,35000,"1300 TO 1560: Engineers, Architects, Surveyers, Engineering and Related Technicians",60000,190,6,1,1,1,1,12,8,25000,15,27,29,12,50,61,23,22,21,15,57.648,1,1,3,2,3,2,2,3,4,4,1,1,4,2,4,1,2,3,4,4
3601,female,16,0,500 TO 950: Management Related Occupations,40000,285,5,5,1,1,1,13,12,21500,16,26,30,12,48,78,11,22,13,12,79.229,2,2,3,2,3,2,2,3,3,3,1,2,4,1,4,1,1,4,4,4
3606,female,13,2000,4000 TO 4160: Food Preparation and Serving Related Occupations,35000,155,5,5,1,1,1,12,12,15000,12,13,32,13,48,57,15,11,14,14,57.872,2,2,3,2,4,2,2,4,4,4,1,1,3,2,3,2,2,3,2,3
3607,male,11,5200,9000 TO 9750: Transportation and Material Moving Workers,16000,192,5,10,1,1,1,12,12,1060,20,10,31,10,21,10,22,12,22,19,32.823,1,1,4,1,4,1,2,4,2,3,1,1,4,1,4,1,1,2,3,4
3609,female,14,5000,3000 TO 3260: Health Diagnosing and Treating Practitioners,39000,105,5,1,1,1,1,14,15,29372,19,13,34,12,39,42,8,13,8,12,50.181,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
3610,female,15,7220,500 TO 950: Management Related Occupations,7900,115,5,8,1,1,1,12,12,23500,19,11,27,9,31,42,12,7,12,10,18.919,2,2,3,2,2,2,2,3,3,3,1,1,3,1,3,1,1,2,2,4
3611,female,12,14000,6200 TO 6940: Construction Trade and Extraction Workers,15000,135,5,6,1,1,1,12,12,23500,16,19,25,11,40,58,13,16,20,11,45.548,2,2,3,1,3,1,1,3,3,3,1,1,3,1,4,1,1,4,4,4
3614,female,19,10100,"2000 TO 2060: Counselors, Sociala and Religious Workers",10180,207,5,6,1,1,1,16,12,3075,22,28,34,14,47,69,14,22,16,13,91.863,1,1,4,1,4,1,2,4,3,4,1,2,3,2,4,2,2,3,2,3
3616,male,12,13000,6200 TO 6940: Construction Trade and Extraction Workers,35000,150,6,0,1,1,0,12,9,15050,23,25,35,14,43,49,17,21,17,17,91.974,1,1,4,1,4,1,2,3,3,4,1,1,4,2,4,2,3,4,4,3
